COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Slovakia,SVK,EURO,REPORTING,2022-09-18,7153405.0,2838382.0,131.1,52.005,2789786.0,51.115,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-01-06,6.0,1681422.0,30.807
Slovenia,SVN,EURO,REPORTING,2022-09-18,2967870.0,1233944.0,141.6,58.875,1203376.0,57.417,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,652670.0,31.141
Solomon Islands,SLB,WPRO,REPORTING,2022-09-18,530429.0,311774.0,77.223,45.39,207988.0,30.28,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-23,4.0,12745.0,1.855
Somalia,SOM,EMRO,REPORTING,2022-09-27,5656748.0,4661532.0,35.592,29.33,3460897.0,21.776,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-16,11.0,,
South Africa,ZAF,AFRO,REPORTING,2022-09-18,37580608.0,23705134.0,63.364,39.969,20774358.0,35.028,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0,,
South Sudan,SSD,AFRO,REPORTING,2022-09-18,2085469.0,2035179.0,18.631,18.181,1993200.0,17.806,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0,,
Spain,ESP,EURO,REPORTING,2022-09-18,102999225.0,41279842.0,217.6,87.212,37481692.0,79.188,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,25961410.0,54.849
Sri Lanka,LKA,SEARO,REPORTING,2022-09-25,39994991.0,17130182.0,186.777,79.998,14687790.0,68.592,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-29,6.0,8177019.0,38.187
Sudan,SDN,EMRO,REPORTING,2022-05-30,8179010.0,6651268.0,18.653,15.168,4536964.0,10.347,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-09,11.0,50234.0,0.115
Suriname,SUR,AMRO,REPORTING,2022-09-16,554588.0,267820.0,94.538,45.654,237879.0,40.55,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,5.0,48889.0,8.334
Sweden,SWE,EURO,REPORTING,2022-09-18,22293692.0,7501635.0,215.9,72.637,7363694.0,71.301,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,5.0,5500623.0,53.261
Switzerland,CHE,EURO,REPORTING,2022-09-18,15824257.0,6092712.0,182.8,70.796,5717193.0,66.432,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,4074010.0,47.339
Syrian Arab Republic,SYR,EMRO,REPORTING,2022-09-22,4709714.0,3015708.0,26.912,17.232,2088765.0,11.935,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-01,11.0,59499.0,0.34
Tajikistan,TJK,EURO,REPORTING,2022-08-21,15441380.0,5282863.0,161.9,55.39,5120562.0,53.688,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0,4951036.0,51.91
Thailand,THA,SEARO,REPORTING,2022-09-26,142536808.0,56996810.0,204.208,81.657,53470871.0,76.606,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,SII - Covovax,Sinovac - CoronaVac",2021-02-28,8.0,32069127.0,45.944
The United Kingdom,GBR,EURO,REPORTING,2022-09-04,151248820.0,53806963.0,222.8,79.058,50745901.0,74.561,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0,,
Timor-Leste,TLS,SEARO,REPORTING,2022-09-28,1820082.0,853527.0,138.048,64.737,749160.0,56.821,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0,217395.0,16.489
Togo,TGO,AFRO,REPORTING,2022-09-11,3286253.0,2164950.0,39.695,26.151,1435999.0,17.346,SII - Covishield,2021-03-10,1.0,,
Tokelau,TKL,WPRO,REPORTING,2022-04-21,3326.0,1339.0,246.37,99.185,1125.0,83.333,Pfizer BioNTech - Comirnaty,2021-07-20,1.0,862.0,63.852
Tonga,TON,WPRO,REPORTING,2022-08-17,201685.0,87080.0,190.818,82.388,76604.0,72.476,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-14,2.0,37475.0,35.456
Trinidad and Tobago,TTO,AMRO,REPORTING,2022-09-16,1580605.0,753467.0,112.942,53.839,716762.0,51.216,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0,168540.0,12.043
Tunisia,TUN,EMRO,REPORTING,2022-09-28,13146062.0,7208140.0,111.232,60.99,6383424.0,54.012,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-13,10.0,1245676.0,10.54
Turkey,TUR,EURO,OWID,2022-09-28,152209055.0,57923650.0,180.5,69.657,53156652.0,63.925,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Turkovac",,3.0,,
Turkmenistan,TKM,EURO,REPORTING,2022-03-06,7140000.0,2970000.0,118.4,49.244,2920000.0,48.415,"Anhui ZL - Zifivax,AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,RIBSP - QazVac,SRCVB - EpiVacCorona,Unknown Vaccine",2021-02-24,7.0,1250000.0,20.726
Turks and Caicos Islands,TCA,AMRO,REPORTING,2022-09-16,72837.0,32338.0,188.122,83.522,30288.0,78.227,Pfizer BioNTech - Comirnaty,2021-01-11,1.0,7272.0,18.782
Tuvalu,TUV,WPRO,REPORTING,2022-07-21,23746.0,9452.0,201.374,80.156,9015.0,76.45,AstraZeneca - Vaxzevria,2021-04-13,1.0,5279.0,44.768
Uganda,UGA,AFRO,REPORTING,2022-09-18,25273890.0,18483027.0,55.254,40.408,12668841.0,27.697,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-10,5.0,,
Ukraine,UKR,EURO,REPORTING,2022-02-27,31668577.0,15774300.0,72.4,36.069,15153577.0,34.65,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-24,6.0,741197.0,1.695
United Arab Emirates,ARE,EMRO,REPORTING,2022-07-06,24922054.0,9991089.0,251.982,101.018,9792266.0,99.008,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",,11.0,5138699.0,51.956
United Republic of Tanzania,TZA,AFRO,REPORTING,2022-09-18,25039939.0,20715016.0,41.919,34.679,18841873.0,31.543,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-07-28,3.0,,
United States of America,USA,AMRO,REPORTING,2022-09-16,604511670.0,268373101.0,182.63,81.079,221927916.0,67.047,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-14,4.0,107488102.0,32.473
Uruguay,URY,AMRO,REPORTING,2022-09-16,8734752.0,3001089.0,251.452,86.394,2892853.0,83.278,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0,2062808.0,59.383
Uzbekistan,UZB,EURO,REPORTING,2022-09-04,65334146.0,21051293.0,195.2,62.898,16495460.0,49.285,"Anhui ZL - Zifivax,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac,Unknown Vaccine",2021-04-28,8.0,13316693.0,39.788
Vanuatu,VUT,WPRO,REPORTING,2022-06-19,260304.0,143339.0,84.75,46.668,130607.0,42.523,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S",2021-06-02,3.0,15966.0,5.198
Venezuela (Bolivarian Republic of),VEN,AMRO,REPORTING,2022-09-16,37860994.0,22157232.0,133.145,77.92,14287370.0,50.244,"Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Sinovac - CoronaVac",2021-02-22,6.0,651502.0,2.291
Viet Nam,VNM,WPRO,REPORTING,2022-09-15,259176472.0,89880152.0,266.263,92.338,84072281.0,86.371,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-03-08,6.0,55285754.0,56.797
Wallis and Futuna,WLF,WPRO,REPORTING,2022-07-26,16782.0,6592.0,149.226,58.616,6989.0,62.147,Moderna - Spikevax,2021-03-19,1.0,3201.0,28.463
Yemen,YEM,EMRO,REPORTING,2022-09-28,1065395.0,861625.0,3.572,2.889,604202.0,2.026,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-20,11.0,33507.0,0.112
Zambia,ZMB,AFRO,REPORTING,2022-09-04,9015082.0,7876354.0,49.038,42.844,5682972.0,30.913,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-14,3.0,,
Zimbabwe,ZWE,AFRO,REPORTING,2022-09-18,12487631.0,6501801.0,84.019,43.745,4855368.0,32.668,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-18,4.0,,
