COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Sint Eustatius,XBA,AMRO,REPORTING,2023-01-06,4257.0,1791,135.616,57.056,1686,53.711,,,,780.0,24.849
Sint Maarten,SXM,AMRO,REPORTING,2023-01-06,65515.0,29788,152.78,69.465,26658,62.166,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,3.0,9069.0,21.149
Slovakia,SVK,EURO,REPORTING,2023-01-01,7215074.0,2838993,132.2,52.016,2790702,51.132,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,7.0,1685527.0,30.882
Slovenia,SVN,EURO,REPORTING,2023-01-08,3023686.0,1229318,144.3,58.655,1198896,57.203,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,6.0,654700.0,31.238
Solomon Islands,SLB,WPRO,REPORTING,2022-12-15,566981.0,324833,82.544,47.291,224065,32.621,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-23,4.0,21203.0,3.087
Somalia,SOM,EMRO,REPORTING,2023-01-02,8726329.0,7729842,54.906,48.636,6529808,41.085,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-16,11.0,,
South Africa,ZAF,AFRO,REPORTING,2022-12-25,38050611.0,23970891,64.157,40.417,21038797,35.473,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0,3877516.0,6.538
South Sudan,SSD,AFRO,REPORTING,2023-01-01,2322220.0,2264058,20.746,20.226,2222207,19.852,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0,,
Spain,ESP,EURO,REPORTING,2023-01-08,111379240.0,41310701,235.3,87.277,37471533,79.166,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,26408966.0,55.794
Sri Lanka,LKA,SEARO,REPORTING,2022-10-30,40116590.0,17143761,187.345,80.061,14752827,68.896,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-29,6.0,8220002.0,38.387
Sudan,SDN,EMRO,REPORTING,2022-12-12,13711970.0,10504568,31.271,23.956,8302878,18.935,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-09,11.0,922458.0,2.104
Suriname,SUR,AMRO,REPORTING,2023-01-06,554588.0,267820,94.538,45.654,237879,40.55,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,5.0,48889.0,8.334
Sweden,SWE,EURO,REPORTING,2023-01-08,23267037.0,7510358,225.3,72.721,7372612,71.388,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,5.0,5565259.0,53.887
Switzerland,CHE,EURO,REPORTING,2023-01-08,16700671.0,6095098,193.0,70.824,5721003,66.477,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Moderna – Spikevax Bivalent Original/Omicron BA.1,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.1",2020-12-23,6.0,4944596.0,57.455
Syrian Arab Republic,SYR,EMRO,REPORTING,2023-01-16,4971203.0,3209797,28.406,18.341,2257085,12.897,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-01,11.0,75881.0,0.434
Tajikistan,TJK,EURO,REPORTING,2022-12-04,18871161.0,5311967,197.9,55.695,5170582,54.212,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0,5200841.0,54.53
Thailand,THA,SEARO,REPORTING,2022-11-11,137976764.0,57376849,197.675,82.202,53923816,77.255,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,SII - Covovax,Sinovac - CoronaVac",2021-02-28,8.0,26676099.0,38.218
The United Kingdom,GBR,EURO,REPORTING,2022-09-11,151248820.0,53813491,222.8,79.068,50762968,74.586,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0,,
Timor-Leste,TLS,SEARO,REPORTING,2022-12-31,1984560.0,878845,150.523,66.658,790466,59.954,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0,315249.0,23.911
Togo,TGO,AFRO,REPORTING,2023-01-01,3398304.0,2242455,41.049,27.087,1456018,17.587,SII - Covishield,2021-03-10,1.0,427804.0,5.168
Tokelau,TKL,WPRO,REPORTING,2022-11-23,6342.0,2203,469.778,163.185,2203,163.185,Pfizer BioNTech - Comirnaty,2021-07-20,1.0,968.0,71.704
Tonga,TON,WPRO,REPORTING,2022-12-21,203466.0,87247,192.503,82.546,76889,72.746,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-14,2.0,38308.0,36.244
Trinidad and Tobago,TTO,AMRO,REPORTING,2023-01-06,1583404.0,754399,113.142,53.905,718188,51.318,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0,169381.0,12.103
Tunisia,TUN,EMRO,REPORTING,2023-01-16,13241985.0,7217359,112.043,61.068,6398469,54.139,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-13,10.0,1254815.0,10.617
Turkey,TUR,EURO,REPORTING,2022-12-25,139664329.0,50971437,165.6,61.899,50667016,60.931,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Turkovac",,3.0,27892824.0,33.543
Turkmenistan,TKM,EURO,REPORTING,2022-12-04,8286809.0,3728004,137.4,61.812,3689171,61.168,"Anhui ZL - Zifivax,AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,RIBSP - QazVac,SRCVB - EpiVacCorona,Unknown Vaccine",2021-02-24,7.0,434817.0,7.209
Turks and Caicos Islands,TCA,AMRO,REPORTING,2023-01-06,73907.0,32815,190.885,84.754,30710,79.317,Pfizer BioNTech - Comirnaty,2021-01-11,1.0,7443.0,19.224
Tuvalu,TUV,WPRO,REPORTING,2022-08-31,25591.0,9603,217.02,81.437,9322,79.054,AstraZeneca - Vaxzevria,2021-04-13,1.0,5528.0,46.879
Uganda,UGA,AFRO,REPORTING,2022-12-18,26299538.0,18867075,57.497,41.248,12961901,28.338,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-10,5.0,453508.0,0.991
Ukraine,UKR,EURO,REPORTING,2022-02-27,31668577.0,15774300,72.4,36.069,15153577,34.65,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-24,6.0,741197.0,1.695
United Arab Emirates,ARE,EMRO,REPORTING,2022-07-06,24922054.0,9991089,251.982,101.018,9792266,99.008,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",,11.0,5138699.0,51.956
United Republic of Tanzania,TZA,AFRO,REPORTING,2022-12-11,35994687.0,31191545,60.258,52.217,29270881,49.002,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-07-28,3.0,,
United States of America,USA,AMRO,REPORTING,2023-01-06,657138482.0,265409800,198.53,80.184,226486874,68.424,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-14,4.0,114508886.0,34.595
Uruguay,URY,AMRO,REPORTING,2023-01-06,8786142.0,3004604,252.931,86.495,2896924,83.395,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0,2069913.0,59.588
Uzbekistan,UZB,EURO,REPORTING,2023-01-08,73472066.0,21542014,219.5,64.364,17867908,53.386,"Anhui ZL - Zifivax,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac,Unknown Vaccine",2021-04-28,8.0,15050190.0,44.967
Vanuatu,VUT,WPRO,REPORTING,2022-08-28,292146.0,144290,95.117,46.978,131300,42.749,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S",2021-06-02,3.0,16556.0,5.39
Venezuela (Bolivarian Republic of),VEN,AMRO,REPORTING,2023-01-06,37860994.0,22157232,133.145,77.92,14287370,50.244,"Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Sinovac - CoronaVac",2021-02-22,6.0,651502.0,2.291
Viet Nam,VNM,WPRO,REPORTING,2023-01-05,265536860.0,90450881,272.797,92.924,85848363,88.196,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-03-08,6.0,57452750.0,59.024
Wallis and Futuna,WLF,WPRO,REPORTING,2022-07-26,16782.0,6592,149.226,58.616,6989,62.147,Moderna - Spikevax,2021-03-19,1.0,3201.0,28.463
Yemen,YEM,EMRO,REPORTING,2023-01-03,1242982.0,1006274,4.167,3.374,761003,2.551,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-20,11.0,59307.0,0.199
Zambia,ZMB,AFRO,REPORTING,2022-12-25,13614983.0,10959569,74.059,59.615,8555745,46.539,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-14,3.0,1031133.0,5.609
Zimbabwe,ZWE,AFRO,REPORTING,2022-11-13,12694853.0,6558577,85.413,44.127,4927696,33.154,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-18,4.0,1208580.0,8.132
