COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Tajikistan,TJK,EURO,REPORTING,2022-04-03,11318942.0,5148083.0,118.7,53.976,4853514.0,50.888,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0,1317345.0,13.812
Thailand,THA,SEARO,REPORTING,2022-04-04,129944482.0,55622111.0,186.167,79.688,50283704.0,72.04,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-28,7.0,24038667.0,34.439
The United Kingdom,GBR,EURO,REPORTING,2022-04-04,141171812.0,52826860.0,208.0,77.618,49478287.0,72.698,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0,,
Timor-Leste,TLS,SEARO,REPORTING,2022-04-05,1374944.0,753925.0,104.285,57.183,590693.0,44.802,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0,30326.0,2.3
Togo,TGO,AFRO,REPORTING,2022-03-11,2757575.0,1558542.0,33.309,18.826,1557538.0,18.814,SII - Covishield,2021-03-10,1.0,40962.0,0.495
Tokelau,TKL,WPRO,REPORTING,2021-09-28,1936.0,968.0,143.407,71.704,968.0,71.704,Pfizer BioNTech - Comirnaty,2021-07-20,1.0,,
Tonga,TON,WPRO,REPORTING,2022-02-18,157483.0,75868.0,148.998,71.78,69092.0,65.369,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-14,2.0,12523.0,11.848
Trinidad and Tobago,TTO,AMRO,REPORTING,2022-04-01,1544257.0,746182.0,110.344,53.318,708940.0,50.657,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0,145568.0,10.402
Tunisia,TUN,EMRO,REPORTING,2022-03-28,13049848.0,7207023.0,110.418,60.98,6349274.0,53.723,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-13,7.0,1172680.0,9.922
Turkey,TUR,EURO,OWID,2022-04-05,147070173.0,57785259.0,174.4,69.491,52984321.0,63.718,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Turkovac",,3.0,,
Turkmenistan,TKM,EURO,REPORTING,2022-03-06,7140000.0,2970000.0,118.4,49.244,2920000.0,48.415,"Anhui ZL - Zifivax,AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,RIBSP - QazVac,SRCVB - EpiVacCorona",2021-02-24,6.0,1250000.0,20.726
Turks and Caicos Islands,TCA,AMRO,REPORTING,2022-04-01,68800.0,31491.0,177.695,81.334,29458.0,76.083,Pfizer BioNTech - Comirnaty,2021-01-11,1.0,7851.0,20.277
Tuvalu,TUV,WPRO,REPORTING,2021-10-22,12114.0,6230.0,102.731,52.832,5884.0,49.898,AstraZeneca - Vaxzevria,2021-04-13,1.0,,
Uganda,UGA,AFRO,REPORTING,2022-03-29,17605945.0,14247523.0,38.491,31.148,8014082.0,17.521,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-10,5.0,29385.0,0.064
Ukraine,UKR,EURO,REPORTING,2022-02-27,31668577.0,15774300.0,72.4,36.069,15153577.0,34.65,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-24,6.0,741197.0,1.695
United Arab Emirates,ARE,EMRO,REPORTING,2022-04-04,24558731.0,9991089.0,248.309,101.018,9717333.0,98.25,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-14,5.0,,
United Republic of Tanzania,TZA,AFRO,REPORTING,2022-03-23,5031070.0,3941772.0,8.422,6.599,3067877.0,5.136,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-07-28,3.0,,
United States of America,USA,AMRO,REPORTING,2022-04-01,546128894.0,255761254.0,164.992,77.269,212477500.0,64.192,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-14,3.0,94714757.0,28.615
Uruguay,URY,AMRO,REPORTING,2022-04-01,8052498.0,2974263.0,231.811,85.622,2846165.0,81.934,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0,2232070.0,64.256
Uzbekistan,UZB,EURO,REPORTING,2022-04-03,45807547.0,18711434.0,136.9,55.906,14190099.0,42.397,"Anhui ZL - Zifivax,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-28,7.0,3023717.0,9.034
Vanuatu,VUT,WPRO,REPORTING,2022-02-20,197335.0,114284.0,64.248,37.208,85180.0,27.733,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S",2021-06-02,3.0,346.0,0.113
Venezuela (Bolivarian Republic of),VEN,AMRO,REPORTING,2022-04-01,37860994.0,22157232.0,133.145,77.92,14287370.0,50.244,"Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Sinovac - CoronaVac",2021-02-22,6.0,651502.0,2.291
Viet Nam,VNM,WPRO,REPORTING,2022-03-24,204566009.0,79974238.0,210.159,82.161,76300975.0,78.387,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-03-08,6.0,46791620.0,48.071
Wallis and Futuna,WLF,WPRO,REPORTING,2022-04-01,16287.0,6576.0,144.825,58.474,6608.0,58.759,Moderna - Spikevax,2021-03-19,1.0,3103.0,27.592
Yemen,YEM,EMRO,REPORTING,2022-03-16,807502.0,643501.0,2.707,2.158,404781.0,1.357,"Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-04-20,3.0,,
Zambia,ZMB,AFRO,REPORTING,2022-03-29,3383947.0,2919895.0,18.407,15.883,2139138.0,11.636,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-14,3.0,58881.0,0.32
Zimbabwe,ZWE,AFRO,REPORTING,2022-03-25,8366555.0,4700828.0,56.291,31.628,3458864.0,23.272,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-18,4.0,206863.0,1.392
