COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
United States of America,USA,AMRO,REPORTING,2022-02-25,537567013,253157102.0,162.406,76.482,210172612.0,63.496,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-14,3.0
Uruguay,URY,AMRO,REPORTING,2022-02-25,7612199,2964083.0,219.136,85.329,2728709.0,78.553,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0
Uzbekistan,UZB,EURO,REPORTING,2022-02-20,42121870,18446210.0,125.9,55.114,13160671.0,39.322,"Anhui ZL - Recombinant,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-28,7.0
Vanuatu,VUT,WPRO,REPORTING,2022-02-20,197335,114284.0,64.248,37.208,85180.0,27.733,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S",2021-06-02,3.0
Venezuela (Bolivarian Republic of),VEN,AMRO,REPORTING,2022-02-25,37860994,22157232.0,133.145,77.92,14287370.0,50.244,"Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Sinovac - CoronaVac",2021-02-22,6.0
Viet Nam,VNM,WPRO,REPORTING,2022-02-24,192865986,79469390.0,198.139,81.642,75322542.0,77.382,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-03-08,6.0
Wallis and Futuna,WLF,WPRO,REPORTING,2022-02-18,15633,6450.0,139.009,57.354,6399.0,56.9,Moderna - Spikevax,2021-03-19,1.0
Yemen,YEM,EMRO,REPORTING,2022-03-06,784792,624837.0,2.631,2.095,384655.0,1.29,"Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-04-20,3.0
Zambia,ZMB,AFRO,REPORTING,2022-03-03,2858338,2510296.0,15.548,13.655,1883799.0,10.247,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-14,3.0
Zimbabwe,ZWE,AFRO,REPORTING,2022-03-04,7904719,4368633.0,53.184,29.393,3403501.0,22.899,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-18,4.0
