date,case,case_origin,code
2021-06-04,4,Tử vong,death_case
2021-06-05,1,Tử vong,death_case
2021-06-06,0,Tử vong,death_case
2021-06-07,3,Tử vong,death_case
2021-06-08,0,Tử vong,death_case
2021-06-09,0,Tử vong,death_case
2021-06-10,2,Tử vong,death_case
2021-06-11,1,Tử vong,death_case
2021-06-12,1,Tử vong,death_case
2021-06-13,0,Tử vong,death_case
2021-06-14,2,Tử vong,death_case
2021-06-15,0,Tử vong,death_case
2021-06-16,0,Tử vong,death_case
2021-06-17,0,Tử vong,death_case
2021-06-18,2,Tử vong,death_case
2021-06-19,3,Tử vong,death_case
2021-06-20,1,Tử vong,death_case
2021-06-21,3,Tử vong,death_case
2021-06-22,0,Tử vong,death_case
2021-06-23,1,Tử vong,death_case
2021-06-24,3,Tử vong,death_case
2021-06-25,2,Tử vong,death_case
2021-06-26,0,Tử vong,death_case
2021-06-27,3,Tử vong,death_case
2021-06-28,0,Tử vong,death_case
2021-06-29,4,Tử vong,death_case
2021-06-30,3,Tử vong,death_case
2021-07-01,0,Tử vong,death_case
2021-07-02,5,Tử vong,death_case
2021-07-03,0,Tử vong,death_case
2021-07-04,9,Tử vong,death_case
2021-07-05,5,Tử vong,death_case
2021-07-06,7,Tử vong,death_case
2021-07-07,8,Tử vong,death_case
2021-07-08,12,Tử vong,death_case
2021-07-09,6,Tử vong,death_case
2021-07-10,9,Tử vong,death_case
2021-07-11,18,Tử vong,death_case
2021-07-12,25,Tử vong,death_case
2021-07-13,20,Tử vong,death_case
2021-07-14,14,Tử vong,death_case
2021-07-15,3,Tử vong,death_case
2021-07-16,1,Tử vong,death_case
2021-07-17,29,Tử vong,death_case
2021-07-18,1,Tử vong,death_case
2021-07-19,79,Tử vong,death_case
2021-07-20,32,Tử vong,death_case
2021-07-21,0,Tử vong,death_case
2021-07-22,0,Tử vong,death_case
2021-07-23,0,Tử vong,death_case
2021-07-24,0,Tử vong,death_case
2021-07-25,154,Tử vong,death_case
2021-07-26,0,Tử vong,death_case
2021-07-27,0,Tử vong,death_case
2021-07-28,106,Tử vong,death_case
2021-07-29,233,Tử vong,death_case
2021-07-30,298,Tử vong,death_case
2021-07-31,145,Tử vong,death_case
2021-08-01,0,Tử vong,death_case
2021-08-02,389,Tử vong,death_case
2021-08-03,376,Tử vong,death_case
2021-08-04,256,Tử vong,death_case
2021-08-05,393,Tử vong,death_case
2021-08-06,296,Tử vong,death_case
2021-08-07,0,Tử vong,death_case
2021-08-08,381,Tử vong,death_case
2021-08-09,360,Tử vong,death_case
2021-08-10,388,Tử vong,death_case
2021-08-11,342,Tử vong,death_case
2021-08-12,326,Tử vong,death_case
2021-08-13,275,Tử vong,death_case
2021-08-14,349,Tử vong,death_case
2021-08-15,337,Tử vong,death_case
2021-08-16,367,Tử vong,death_case
2021-08-17,331,Tử vong,death_case
2021-08-18,298,Tử vong,death_case
2021-08-19,380,Tử vong,death_case
2021-08-20,390,Tử vong,death_case
2021-08-21,0,Tử vong,death_case
2021-08-22,737,Tử vong,death_case
2021-08-23,389,Tử vong,death_case
2021-08-24,348,Tử vong,death_case
2021-08-25,335,Tử vong,death_case
2021-08-26,318,Tử vong,death_case
2021-08-27,386,Tử vong,death_case
2021-08-28,352,Tử vong,death_case
2021-08-29,344,Tử vong,death_case
2021-08-30,315,Tử vong,death_case
2021-08-31,0,Tử vong,death_case
2021-09-01,803,Tử vong,death_case
2021-09-02,271,Tử vong,death_case
2021-09-03,308,Tử vong,death_case
2021-09-04,347,Tử vong,death_case
2021-09-05,281,Tử vong,death_case
2021-09-06,311,Tử vong,death_case
2021-09-07,316,Tử vong,death_case
2021-09-08,424,Tử vong,death_case
2021-09-09,345,Tử vong,death_case
2021-09-10,275,Tử vong,death_case
2021-09-11,273,Tử vong,death_case
2021-09-12,261,Tử vong,death_case
2021-09-13,381,Tử vong,death_case
2021-09-14,276,Tử vong,death_case
2021-09-15,250,Tử vong,death_case
2021-09-16,239,Tử vong,death_case
2021-09-17,212,Tử vong,death_case
2021-09-18,220,Tử vong,death_case
2021-09-19,233,Tử vong,death_case
2021-09-20,215,Tử vong,death_case
2021-09-21,240,Tử vong,death_case
2021-09-22,236,Tử vong,death_case
2021-09-23,236,Tử vong,death_case
2021-09-24,203,Tử vong,death_case
2021-09-25,180,Tử vong,death_case
2021-09-26,184,Tử vong,death_case
2021-09-27,174,Tử vong,death_case
2021-09-28,178,Tử vong,death_case
2021-09-29,162,Tử vong,death_case
2021-09-30,203,Tử vong,death_case
2021-10-01,136,Tử vong,death_case
2021-10-02,164,Tử vong,death_case
2021-10-03,114,Tử vong,death_case
2021-10-04,130,Tử vong,death_case
2021-10-05,134,Tử vong,death_case
2021-10-06,119,Tử vong,death_case
2021-10-07,125,Tử vong,death_case
2021-10-08,114,Tử vong,death_case
2021-10-09,105,Tử vong,death_case
2021-10-10,113,Tử vong,death_case
2021-10-11,115,Tử vong,death_case
2021-10-12,93,Tử vong,death_case
2021-10-13,106,Tử vong,death_case
2021-10-14,81,Tử vong,death_case
2021-10-15,93,Tử vong,death_case
2021-10-16,88,Tử vong,death_case
2021-10-17,63,Tử vong,death_case
2021-10-18,75,Tử vong,death_case
2021-10-19,75,Tử vong,death_case
2021-10-20,72,Tử vong,death_case
2021-10-21,71,Tử vong,death_case
2021-10-22,56,Tử vong,death_case
2021-10-23,77,Tử vong,death_case
2021-10-24,53,Tử vong,death_case
2021-10-25,65,Tử vong,death_case
2021-10-26,64,Tử vong,death_case
2021-10-27,54,Tử vong,death_case
2021-10-28,54,Tử vong,death_case
2021-10-29,56,Tử vong,death_case
2021-10-30,64,Tử vong,death_case
2021-10-31,53,Tử vong,death_case
2021-11-01,48,Tử vong,death_case
2021-11-02,74,Tử vong,death_case
2021-11-03,78,Tử vong,death_case
2021-11-04,59,Tử vong,death_case
2021-11-05,70,Tử vong,death_case
2021-11-06,58,Tử vong,death_case
2021-11-07,61,Tử vong,death_case
2021-11-08,67,Tử vong,death_case
2021-11-09,88,Tử vong,death_case
2021-11-10,79,Tử vong,death_case
2021-11-11,84,Tử vong,death_case
2021-11-12,81,Tử vong,death_case
2021-11-13,88,Tử vong,death_case
2021-11-14,64,Tử vong,death_case
2021-11-15,101,Tử vong,death_case
2021-11-16,87,Tử vong,death_case
2021-11-17,67,Tử vong,death_case
2021-11-18,139,Tử vong,death_case
2021-11-19,102,Tử vong,death_case
2021-11-20,107,Tử vong,death_case
2021-11-21,126,Tử vong,death_case
2021-11-22,140,Tử vong,death_case
2021-11-23,167,Tử vong,death_case
2021-11-24,125,Tử vong,death_case
2021-11-25,164,Tử vong,death_case
2021-11-26,137,Tử vong,death_case
2021-11-27,148,Tử vong,death_case
2021-11-28,190,Tử vong,death_case
2021-11-29,173,Tử vong,death_case
2021-11-30,197,Tử vong,death_case
2021-12-01,196,Tử vong,death_case
2021-12-02,210,Tử vong,death_case
2021-12-03,200,Tử vong,death_case
2021-12-04,203,Tử vong,death_case
2021-12-05,199,Tử vong,death_case
2021-12-06,223,Tử vong,death_case
2021-12-07,217,Tử vong,death_case
2021-12-08,230,Tử vong,death_case
2021-12-09,256,Tử vong,death_case
2021-12-10,216,Tử vong,death_case
2021-12-11,209,Tử vong,death_case
2021-12-12,228,Tử vong,death_case
2021-12-13,242,Tử vong,death_case
2021-12-14,252,Tử vong,death_case
2021-12-15,283,Tử vong,death_case
2021-12-16,241,Tử vong,death_case
2021-12-17,246,Tử vong,death_case
2021-12-18,248,Tử vong,death_case
2021-12-19,215,Tử vong,death_case
2021-12-20,225,Tử vong,death_case
2021-12-21,250,Tử vong,death_case
2021-12-22,210,Tử vong,death_case
2021-12-23,280,Tử vong,death_case
2021-12-24,235,Tử vong,death_case
2021-12-25,241,Tử vong,death_case
2021-12-26,207,Tử vong,death_case
2021-12-27,204,Tử vong,death_case
2021-12-28,214,Tử vong,death_case
2021-12-29,245,Tử vong,death_case
2021-12-30,291,Tử vong,death_case
2021-12-31,226,Tử vong,death_case
2022-01-01,216,Tử vong,death_case
2022-01-02,221,Tử vong,death_case
2022-01-03,190,Tử vong,death_case
2022-01-04,224,Tử vong,death_case
2022-01-05,229,Tử vong,death_case
2022-01-06,170,Tử vong,death_case
2022-01-07,233,Tử vong,death_case
2022-01-08,240,Tử vong,death_case
2022-01-09,202,Tử vong,death_case
2022-01-10,212,Tử vong,death_case
2022-01-11,256,Tử vong,death_case
2022-01-12,177,Tử vong,death_case
2022-01-13,206,Tử vong,death_case
2022-01-14,171,Tử vong,death_case
2022-01-15,139,Tử vong,death_case
2022-01-16,129,Tử vong,death_case
2022-01-17,179,Tử vong,death_case
2022-01-18,184,Tử vong,death_case
2022-01-19,142,Tử vong,death_case
2022-01-20,152,Tử vong,death_case
2022-01-21,177,Tử vong,death_case
2022-01-22,153,Tử vong,death_case
2022-01-23,123,Tử vong,death_case
2022-01-24,165,Tử vong,death_case
2022-01-25,126,Tử vong,death_case
2022-01-26,155,Tử vong,death_case
2022-01-27,126,Tử vong,death_case
2022-01-28,141,Tử vong,death_case
2022-01-29,115,Tử vong,death_case
2022-01-30,121,Tử vong,death_case
2022-01-31,109,Tử vong,death_case
2022-02-01,0,Tử vong,death_case
2022-02-02,0,Tử vong,death_case
2022-02-03,286,Tử vong,death_case
2022-02-04,84,Tử vong,death_case
2022-02-05,114,Tử vong,death_case
2022-02-06,63,Tử vong,death_case
2022-02-07,100,Tử vong,death_case
2022-02-08,97,Tử vong,death_case
2022-02-09,93,Tử vong,death_case
2022-02-10,74,Tử vong,death_case
2022-02-11,96,Tử vong,death_case
2022-02-12,78,Tử vong,death_case
2022-02-13,84,Tử vong,death_case
2022-02-14,91,Tử vong,death_case
2022-02-15,85,Tử vong,death_case
2022-02-16,66,Tử vong,death_case
2022-02-17,90,Tử vong,death_case
2022-02-18,80,Tử vong,death_case
2022-02-19,65,Tử vong,death_case
2022-02-20,78,Tử vong,death_case
2022-02-21,104,Tử vong,death_case
2022-02-22,77,Tử vong,death_case
2022-02-23,91,Tử vong,death_case
2022-02-24,111,Tử vong,death_case
2022-02-25,78,Tử vong,death_case
2022-02-26,88,Tử vong,death_case
2022-02-27,94,Tử vong,death_case
2022-02-28,108,Tử vong,death_case
2022-03-01,86,Tử vong,death_case
2022-03-02,114,Tử vong,death_case
2022-03-03,95,Tử vong,death_case
2022-03-04,97,Tử vong,death_case
2022-03-05,82,Tử vong,death_case
2022-03-06,87,Tử vong,death_case
2022-03-07,78,Tử vong,death_case
2022-03-08,86,Tử vong,death_case
2022-03-09,109,Tử vong,death_case
2022-03-10,71,Tử vong,death_case
2022-03-11,71,Tử vong,death_case
2022-03-12,62,Tử vong,death_case
2022-03-13,95,Tử vong,death_case
2022-03-14,92,Tử vong,death_case
2022-03-15,68,Tử vong,death_case
2022-03-16,62,Tử vong,death_case
2022-03-17,76,Tử vong,death_case
2022-03-18,57,Tử vong,death_case
2022-03-19,77,Tử vong,death_case
2022-03-20,63,Tử vong,death_case
2022-03-21,69,Tử vong,death_case
2022-03-22,65,Tử vong,death_case
2022-03-23,61,Tử vong,death_case
2022-03-24,70,Tử vong,death_case
2022-03-25,51,Tử vong,death_case
2022-03-26,62,Tử vong,death_case
2022-03-27,48,Tử vong,death_case
2022-03-28,52,Tử vong,death_case
2022-03-29,55,Tử vong,death_case
2022-03-30,41,Tử vong,death_case
2022-03-31,39,Tử vong,death_case
2022-04-01,33,Tử vong,death_case
2022-04-02,37,Tử vong,death_case
2022-04-03,37,Tử vong,death_case
2022-04-04,42,Tử vong,death_case
2022-04-05,39,Tử vong,death_case
2022-04-06,31,Tử vong,death_case
2022-04-07,21,Tử vong,death_case
2022-04-08,35,Tử vong,death_case
2022-04-09,26,Tử vong,death_case
2022-04-10,19,Tử vong,death_case
2022-04-11,17,Tử vong,death_case
2022-04-12,28,Tử vong,death_case
2022-04-13,20,Tử vong,death_case
2022-04-14,23,Tử vong,death_case
2022-04-15,23,Tử vong,death_case
2022-04-16,10,Tử vong,death_case
2022-04-17,10,Tử vong,death_case
2022-04-18,13,Tử vong,death_case
2022-04-19,18,Tử vong,death_case
2022-04-20,7,Tử vong,death_case
2022-04-21,9,Tử vong,death_case
2022-04-22,7,Tử vong,death_case
2022-04-23,6,Tử vong,death_case
2022-04-24,9,Tử vong,death_case
2022-04-25,8,Tử vong,death_case
2022-04-26,8,Tử vong,death_case
2022-04-27,5,Tử vong,death_case
2022-04-28,3,Tử vong,death_case
2022-04-29,1,Tử vong,death_case
2022-04-30,3,Tử vong,death_case
2022-05-01,1,Tử vong,death_case
2022-05-02,2,Tử vong,death_case
2022-05-03,0,Tử vong,death_case
2022-05-04,0,Tử vong,death_case
2022-05-05,0,Tử vong,death_case
2022-05-06,0,Tử vong,death_case
2022-05-07,0,Tử vong,death_case
2022-05-08,0,Tử vong,death_case
2022-05-09,0,Tử vong,death_case
2022-05-10,0,Tử vong,death_case
2022-05-11,0,Tử vong,death_case
2022-05-12,0,Tử vong,death_case
2022-05-13,0,Tử vong,death_case
2022-05-14,0,Tử vong,death_case
2022-05-15,0,Tử vong,death_case
2022-05-16,2,Tử vong,death_case
2022-05-17,4,Tử vong,death_case
2022-05-18,1,Tử vong,death_case
2022-05-19,1,Tử vong,death_case
2022-05-20,2,Tử vong,death_case
2022-05-21,0,Tử vong,death_case
2022-05-22,0,Tử vong,death_case
2022-05-23,1,Tử vong,death_case
2022-05-24,0,Tử vong,death_case
2022-05-25,2,Tử vong,death_case
2022-05-26,0,Tử vong,death_case
2022-05-27,0,Tử vong,death_case
2022-05-28,0,Tử vong,death_case
2022-05-29,0,Tử vong,death_case
2022-05-30,0,Tử vong,death_case
2022-05-31,0,Tử vong,death_case
2022-06-01,0,Tử vong,death_case
2022-06-02,0,Tử vong,death_case
2022-06-03,0,Tử vong,death_case
2022-06-04,0,Tử vong,death_case
2022-06-05,0,Tử vong,death_case
2022-06-06,0,Tử vong,death_case
2022-06-07,0,Tử vong,death_case
2022-06-08,0,Tử vong,death_case
2022-06-09,0,Tử vong,death_case
2022-06-10,0,Tử vong,death_case
2022-06-11,0,Tử vong,death_case
2022-06-12,0,Tử vong,death_case
2022-06-13,0,Tử vong,death_case
2022-06-14,0,Tử vong,death_case
2022-06-15,0,Tử vong,death_case
2022-06-16,0,Tử vong,death_case
2022-06-17,0,Tử vong,death_case
2022-06-18,0,Tử vong,death_case
2022-06-19,0,Tử vong,death_case
2022-06-20,0,Tử vong,death_case
2022-06-21,0,Tử vong,death_case
2022-06-22,0,Tử vong,death_case
2022-06-23,0,Tử vong,death_case
2022-06-24,0,Tử vong,death_case
2022-06-25,0,Tử vong,death_case
2022-06-26,0,Tử vong,death_case
2022-06-27,0,Tử vong,death_case
2022-06-28,0,Tử vong,death_case
2022-06-29,0,Tử vong,death_case
2022-06-30,0,Tử vong,death_case
2022-07-01,0,Tử vong,death_case
2022-07-02,0,Tử vong,death_case
2022-07-03,0,Tử vong,death_case
2022-07-04,0,Tử vong,death_case
2022-07-05,0,Tử vong,death_case
2022-07-06,0,Tử vong,death_case
2022-07-07,0,Tử vong,death_case
2022-07-08,0,Tử vong,death_case
2022-07-09,0,Tử vong,death_case
2022-07-10,0,Tử vong,death_case
2022-07-11,0,Tử vong,death_case
2022-07-12,0,Tử vong,death_case
2022-07-13,0,Tử vong,death_case
2022-07-14,0,Tử vong,death_case
2022-07-15,0,Tử vong,death_case
2022-07-16,0,Tử vong,death_case
2022-07-17,0,Tử vong,death_case
2022-07-18,0,Tử vong,death_case
2022-07-19,0,Tử vong,death_case
2022-07-20,0,Tử vong,death_case
2022-07-21,0,Tử vong,death_case
2022-07-22,0,Tử vong,death_case
2022-07-23,0,Tử vong,death_case
2022-07-24,0,Tử vong,death_case
2022-07-25,0,Tử vong,death_case
2022-07-26,0,Tử vong,death_case
2022-07-27,0,Tử vong,death_case
2022-07-28,0,Tử vong,death_case
2022-07-29,0,Tử vong,death_case
2022-07-30,0,Tử vong,death_case
2022-07-31,0,Tử vong,death_case
2022-08-01,0,Tử vong,death_case
2022-08-02,0,Tử vong,death_case
2022-08-03,0,Tử vong,death_case
2022-08-04,0,Tử vong,death_case
2022-08-05,0,Tử vong,death_case
2022-08-06,0,Tử vong,death_case
2022-08-07,0,Tử vong,death_case
2022-08-08,0,Tử vong,death_case
2022-08-09,0,Tử vong,death_case
2022-08-10,0,Tử vong,death_case
2022-08-11,0,Tử vong,death_case
2022-08-12,0,Tử vong,death_case
2022-08-13,0,Tử vong,death_case
2022-08-14,0,Tử vong,death_case
2022-08-15,0,Tử vong,death_case
2022-08-16,0,Tử vong,death_case
2022-08-17,0,Tử vong,death_case
2022-08-18,0,Tử vong,death_case
2022-08-19,0,Tử vong,death_case
2022-08-20,0,Tử vong,death_case
2022-08-21,0,Tử vong,death_case
2022-08-22,0,Tử vong,death_case
2022-08-23,0,Tử vong,death_case
2022-08-24,0,Tử vong,death_case
2022-08-25,0,Tử vong,death_case
2022-08-26,0,Tử vong,death_case
2022-08-27,0,Tử vong,death_case
2022-08-28,0,Tử vong,death_case
2022-08-29,0,Tử vong,death_case
2022-08-30,0,Tử vong,death_case
2022-08-31,0,Tử vong,death_case
2022-09-01,0,Tử vong,death_case
2022-09-02,0,Tử vong,death_case
2022-09-03,0,Tử vong,death_case
2022-09-04,0,Tử vong,death_case
2022-09-05,0,Tử vong,death_case
2022-09-06,0,Tử vong,death_case
2022-09-07,0,Tử vong,death_case
2022-09-08,0,Tử vong,death_case
2022-09-09,0,Tử vong,death_case
2022-09-10,0,Tử vong,death_case
2022-09-11,0,Tử vong,death_case
2022-09-12,0,Tử vong,death_case
2022-09-13,0,Tử vong,death_case
2022-09-14,0,Tử vong,death_case
2022-09-15,0,Tử vong,death_case
2022-09-16,0,Tử vong,death_case
2022-09-17,0,Tử vong,death_case
2022-09-18,0,Tử vong,death_case
2022-09-19,0,Tử vong,death_case
2022-09-20,0,Tử vong,death_case
2022-09-21,0,Tử vong,death_case
2022-09-22,0,Tử vong,death_case
2022-09-23,0,Tử vong,death_case
2022-09-24,0,Tử vong,death_case
2022-09-25,0,Tử vong,death_case
2022-09-26,0,Tử vong,death_case
2022-09-27,0,Tử vong,death_case
2022-09-28,0,Tử vong,death_case
2022-09-29,0,Tử vong,death_case
2022-09-30,0,Tử vong,death_case
2022-10-01,0,Tử vong,death_case
2022-10-02,0,Tử vong,death_case
2022-10-03,0,Tử vong,death_case
2022-10-04,0,Tử vong,death_case
2020-01-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-01-24,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-01-25,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-01-26,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-01-27,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-01-28,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-01-29,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-01-30,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-01-31,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-14,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-15,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-16,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-17,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-18,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-02-19,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-08,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-12,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-13,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-14,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-15,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-16,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-17,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-18,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-23,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-24,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-25,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-26,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-27,6,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-28,6,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-29,7,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-30,8,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-03-31,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-01,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-02,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-03,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-04,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-05,8,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-06,6,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-07,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-08,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-09,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-10,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-11,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-12,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-13,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-14,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-15,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-16,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-17,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-18,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-19,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-20,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-21,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-22,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-23,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-04-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-26,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-27,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-28,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-29,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-30,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-05-31,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-01,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-02,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-09,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-10,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-11,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-12,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-13,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-14,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-15,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-16,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-20,2,TB Ca nhiễm 7 ngày,7_days_avg_case
